DATE,REP,WMGT,NRTE,SMPL,HILL,NTIL,NTShB,NSHShB,TIL,GL,DL,ShBL1,ShBL2,ShBL3,ShBL4,ShBL5,ShBL6
,2,AWD,N1, B,7,,,1,2,4,,0,0,0,0,,
,2,AWD,N1, B,7,,,3,3,4,,0,0,0,0,,
,2,AWD,N1, B,7,,,3,4,3,1,1,1,0,,,
,2,AWD,N1, B,8,19,19,1,1,3,1,0,0,0,,,
,2,AWD,N1, B,8,,,1,2,4,,0,1,0,0,,
,2,AWD,N1, B,8,,,1,3,4,,0,0,0,0,,
,2,AWD,N1, B,8,,,3,4,3,1,1,0,0,,,
,2,AWD,N1, B,9,24,23,1,1,4,,0,0,0,0,,
,2,AWD,N1, B,9,,,3,2,3,1,1,0,0,,,
,2,AWD,N1, B,9,,,3,3,4,,0,0,0,0,,
,2,AWD,N1, B,9,,,1,4,3,1,0,1,0,,,
12-Apr-16,2,AWD,N2,A,1,16,16,1,1,4,,0,0,0,0,,
,2,AWD,N2,A,1,,,1,2,3,1,0,1,0,,,
,2,AWD,N2,A,1,,,3,3,3,1,1,1,1,,,
,2,AWD,N2,A,1,,,3,4,3,1,1,1,0,,,
,2,AWD,N2,A,2,8,8,1,1,2,2,0,0,,,,
,2,AWD,N2,A,2,,,3,2,3,1,1,0,0,,,
,2,AWD,N2,A,2,,,3,3,3,1,0,0,1,,,
,2,AWD,N2,A,2,,,3,4,2,2,0,0,,,,
,2,AWD,N2,A,3,26,26,3,1,3,1,0,1,2,,,
,2,AWD,N2,A,3,,,3,2,2,2,0,0,,,,
,2,AWD,N2,A,3,,,3,3,3,1,0,0,0,,,
,2,AWD,N2,A,3,,,3,4,2,2,0,0,,,,
,2,AWD,N2,A,4,19,19,4,1,3,1,1,0,0,1,,
,2,AWD,N2,A,4,,,3,2,3,1,0,1,0,,,
,2,AWD,N2,A,4,,,3,3,3,1,0,1,0,,,
,2,AWD,N2,A,4,,,3,4,3,1,2,2,1,,,
,2,AWD,N2,A,5,19,15,4,1,2,2,0,1,0,1,,
,2,AWD,N2,A,5,,,3,2,3,1,1,0,0,,,
,2,AWD,N2,A,5,,,3,3,3,1,1,0,0,,,
,2,AWD,N2,A,5,,,1,4,3,1,0,1,0,,,
,2,AWD,N2,A,6,23,15,3,1,3,1,0,1,0,,,
,2,AWD,N2,A,6,,,1,2,4,,0,0,0,0,,
,2,AWD,N2,A,6,,,3,3,2,2,1,1,,,,
,2,AWD,N2,A,6,,,1,4,4,,0,0,0,0,,
,2,AWD,N2,A,7,21,17,3,1,2,2,0,1,0,,,
,2,AWD,N2,A,7,,,3,2,2,2,0,0,0,,,
,2,AWD,N2,A,7,,,3,3,2,2,0,0,0,,,
,2,AWD,N2,A,7,,,3,4,2,2,2,2,0,,,
,2,AWD,N2,A,8,21,21,1,1,4,,0,0,0,0,,
,2,AWD,N2,A,8,,,3,2,3,1,1,0,0,,,
,2,AWD,N2,A,8,,,1,3,3,1,0,2,0,,,
,2,AWD,N2,A,8,,,3,4,3,1,1,0,0,,,
,2,AWD,N2,A,9,20,20,3,1,2,2,0,1,0,,,
,2,AWD,N2,A,9,,,3,2,2,2,0,1,,,,
,2,AWD,N2,A,9,,,3,3,4,1,1,0,0,1,,
,2,AWD,N2,A,9,,,3,4,3,1,0,0,0,,,
12-Apr-16,2,AWD,N2,B,1,16,14,1,1,3,1,1,0,0,,,
,2,AWD,N2,B,1,,,1,2,3,1,1,1,0,,,
